Date,"Volatility of Returns (Session:All day, Interval:15m, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2025-04-01,6.25,-0.45513418446958637,-0.45513418446958637
2025-04-02,23.5,2.5872742775732287,2.5872742775732287
2025-04-03,17.25,1.4849523710359767,1.4849523710359767
2025-04-06,14.75,1.044023608421076,1.044023608421076
2025-04-07,38.25,5.188753977001142,5.188753977001142
2025-04-08,32.5,4.174617822986871,4.174617822986871
2025-04-09,19.5,1.8817882573893874,1.8817882573893874
2025-04-13,9.25,0.07398033066829446,0.07398033066829446
2025-04-15,11.5,0.4708162170217051,0.4708162170217051
2025-04-16,10.25,0.25035183571425473,0.25035183571425473
2025-04-17,6.25,-0.45513418446958637,-0.45513418446958637
2025-04-20,2.5,-1.1165273283919375,-1.1165273283919375
2025-04-21,9.75,0.1621660831912746,0.1621660831912746
2025-04-22,8.0,-0.1464840506391559,-0.1464840506391559
2025-04-23,11.5,0.4708162170217051,0.4708162170217051
2025-04-24,8.0,-0.1464840506391559,-0.1464840506391559
2025-04-27,2.25,-1.1606202046534275,-1.1606202046534275
2025-04-28,10.5,0.29444471197574484,0.29444471197574484
2025-04-29,9.5,0.11807320692978453,0.11807320692978453
2025-05-01,14.5,0.9999307321595859,0.9999307321595859
2025-05-04,3.5,-0.9401558233459771,-0.9401558233459771
2025-05-05,8.5,-0.058298298116175755,-0.058298298116175755
2025-05-06,8.5,-0.058298298116175755,-0.058298298116175755
2025-05-07,0.5,-1.4692703384838581,-1.4692703384838581
