Date,"Volatility of Returns (Session:All day, Interval:1h, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2023-06-21,9.0,0.007814639623152686,0.007814639623152686
2023-06-22,11.75,0.5310940763916384,0.5310940763916384
2023-06-23,12.75,0.7213775079438149,0.7213775079438149
2023-06-25,2.25,-1.2765985233540393,-1.2765985233540393
2023-06-26,6.75,-0.4203230813692447,-0.4203230813692447
2023-06-27,10.25,0.24566892906337345,0.24566892906337345
2023-06-28,7.5,-0.27761050770511225,-0.27761050770511225
2023-07-02,2.5,-1.2290276654659953,-1.2290276654659953
2023-07-03,10.0,0.1980980711753293,0.1980980711753293
2023-07-05,15.0,1.1495152289362123,1.1495152289362123
2023-07-06,16.25,1.3873695183764332,1.3873695183764332
2023-07-09,3.0,-1.133885949689907,-1.133885949689907
2023-07-11,6.0,-0.5630356550333772,-0.5630356550333772
2023-07-16,3.0,-1.133885949689907,-1.133885949689907
2023-07-17,8.0,-0.18246879192902393,-0.18246879192902393
2023-07-18,9.5,0.10295635539924099,0.10295635539924099
2023-07-19,8.75,-0.039756218264891466,-0.039756218264891466
2023-07-20,14.0,0.9592317973840357,0.9592317973840357
2023-07-21,5.75,-0.6106065129214213,-0.6106065129214213
2023-07-23,2.5,-1.2290276654659953,-1.2290276654659953
2023-07-24,10.75,0.3408106448394618,0.3408106448394618
2023-07-25,7.25,-0.3251813655931564,-0.3251813655931564
2023-07-26,8.25,-0.13489793404097977,-0.13489793404097977
2023-07-30,4.5,-0.8484608023616421,-0.8484608023616421
2023-07-31,9.0,0.007814639623152686,0.007814639623152686
2023-08-01,10.75,0.3408106448394618,0.3408106448394618
2023-08-02,12.25,0.6262357921677266,0.6262357921677266
2023-08-03,8.0,-0.18246879192902393,-0.18246879192902393
2023-08-06,3.5,-1.0387442339138186,-1.0387442339138186
2023-08-07,8.5,-0.08732707615293563,-0.08732707615293563
2023-08-08,8.0,-0.18246879192902393,-0.18246879192902393
2023-08-09,5.5,-0.6581773708094655,-0.6581773708094655
2023-08-13,3.5,-1.0387442339138186,-1.0387442339138186
2023-08-15,13.75,0.9116609394959916,0.9116609394959916
2023-08-16,14.75,1.1019443710481682,1.1019443710481682
2023-08-17,9.25,0.05538549751119684,0.05538549751119684
2023-08-18,6.75,-0.4203230813692447,-0.4203230813692447
2023-08-20,4.25,-0.8960316602496862,-0.8960316602496862
2023-08-21,10.255981445312727,0.2468070990031209,0.2468070990031209
2023-08-22,6.5,-0.46789393925728884,-0.46789393925728884
2023-08-23,13.5,0.8640900816079474,0.8640900816079474
2023-08-24,8.5,-0.08732707615293563,-0.08732707615293563
2023-08-27,3.25,-1.086315091801863,-1.086315091801863
2023-08-28,8.0,-0.18246879192902393,-0.18246879192902393
2023-08-29,15.75,1.2922278026003449,1.2922278026003449
2023-09-03,8.75,-0.039756218264891466,-0.039756218264891466
2023-09-05,13.25,0.8165192237199033,0.8165192237199033
2023-09-06,14.75,1.1019443710481682,1.1019443710481682
2023-09-07,16.5,1.4349403762644772,1.4349403762644772
2023-09-08,13.0,0.7689483658318591,0.7689483658318591
2023-09-10,8.5,-0.08732707615293563,-0.08732707615293563
2023-09-12,8.75,-0.039756218264891466,-0.039756218264891466
2023-09-17,9.0,0.007814639623152686,0.007814639623152686
2023-09-18,11.0,0.38838150272750593,0.38838150272750593
2023-09-19,7.75,-0.2300396498170681,-0.2300396498170681
2023-09-20,16.5,1.4349403762644772,1.4349403762644772
2023-09-21,8.0,-0.18246879192902393,-0.18246879192902393
2023-09-22,8.0,-0.18246879192902393,-0.18246879192902393
2023-09-24,3.5,-1.0387442339138186,-1.0387442339138186
2023-09-25,9.75,0.15052721328728513,0.15052721328728513
2023-09-26,8.0,-0.18246879192902393,-0.18246879192902393
2023-09-27,16.75,1.4825112341525215,1.4825112341525215
2023-10-01,4.0,-0.9436025181377303,-0.9436025181377303
2023-10-02,10.75,0.3408106448394618,0.3408106448394618
2023-10-03,17.75,1.6727946657046981,1.6727946657046981
2023-10-04,18.75,1.8630780972568746,1.8630780972568746
2023-10-05,7.5,-0.27761050770511225,-0.27761050770511225
2023-10-08,9.0,0.007814639623152686,0.007814639623152686
2023-10-09,13.25,0.8165192237199033,0.8165192237199033
2023-10-15,4.25,-0.8960316602496862,-0.8960316602496862
2023-10-16,10.5,0.2932397869514176,0.2932397869514176
2023-10-17,15.75,1.2922278026003449,1.2922278026003449
2023-10-18,15.5,1.2446569447123006,1.2446569447123006
2023-10-19,6.25,-0.515464797145333,-0.515464797145333
2023-10-20,11.25,0.43595236061555004,0.43595236061555004
2023-10-22,5.5,-0.6581773708094655,-0.6581773708094655
2023-10-23,17.75,1.6727946657046981,1.6727946657046981
2023-10-24,9.75,0.15052721328728513,0.15052721328728513
2023-10-25,15.0,1.1495152289362123,1.1495152289362123
2023-10-29,4.25,-0.8960316602496862,-0.8960316602496862
2023-10-30,7.5,-0.27761050770511225,-0.27761050770511225
2023-10-31,12.75,0.7213775079438149,0.7213775079438149
2023-11-01,24.0,2.862066112905802,2.862066112905802
2023-11-02,12.75,0.7213775079438149,0.7213775079438149
2023-11-05,2.0,-1.3241693812420836,-1.3241693812420836
2023-11-06,10.75,0.3408106448394618,0.3408106448394618
2023-11-07,10.75,0.3408106448394618,0.3408106448394618
2023-11-08,11.25,0.43595236061555004,0.43595236061555004
2023-11-09,18.25,1.7679363814807862,1.7679363814807862
2023-11-12,2.25,-1.2765985233540393,-1.2765985233540393
2023-11-16,8.75,-0.039756218264891466,-0.039756218264891466
2023-11-17,10.75,0.3408106448394618,0.3408106448394618
2023-11-19,3.25,-1.086315091801863,-1.086315091801863
2023-11-20,9.0,0.007814639623152686,0.007814639623152686
2023-11-21,6.0,-0.5630356550333772,-0.5630356550333772
2023-11-23,7.75,-0.2300396498170681,-0.2300396498170681
2023-11-24,2.0,-1.3241693812420836,-1.3241693812420836
2023-11-26,3.75,-0.9911733760257745,-0.9911733760257745
2023-11-27,12.25,0.6262357921677266,0.6262357921677266
2023-11-28,17.5,1.6252238078166539,1.6252238078166539
2023-12-01,17.5,1.6252238078166539,1.6252238078166539
2023-12-03,6.5,-0.46789393925728884,-0.46789393925728884
2023-12-04,7.5,-0.27761050770511225,-0.27761050770511225
2023-12-05,9.75,0.15052721328728513,0.15052721328728513
2023-12-06,10.5,0.2932397869514176,0.2932397869514176
2023-12-07,9.0,0.007814639623152686,0.007814639623152686
2023-12-10,2.25,-1.2765985233540393,-1.2765985233540393
2023-12-14,10.75,0.3408106448394618,0.3408106448394618
2023-12-15,10.0,0.1980980711753293,0.1980980711753293
2023-12-17,3.0,-1.133885949689907,-1.133885949689907
2023-12-18,7.75,-0.2300396498170681,-0.2300396498170681
2023-12-19,5.5,-0.6581773708094655,-0.6581773708094655
2023-12-20,7.75,-0.2300396498170681,-0.2300396498170681
2023-12-26,3.25,-1.086315091801863,-1.086315091801863
2023-12-27,11.25,0.43595236061555004,0.43595236061555004
2023-12-28,6.75,-0.4203230813692447,-0.4203230813692447
2023-12-29,7.0,-0.3727522234812005,-0.3727522234812005
2024-01-02,6.75,-0.4203230813692447,-0.4203230813692447
2024-01-03,10.75,0.3408106448394618,0.3408106448394618
2024-01-04,11.75,0.5310940763916384,0.5310940763916384
2024-01-07,3.75,-0.9911733760257745,-0.9911733760257745
2024-01-09,6.0,-0.5630356550333772,-0.5630356550333772
2024-01-10,7.0,-0.3727522234812005,-0.3727522234812005
2024-01-14,2.5,-1.2290276654659953,-1.2290276654659953
2024-01-16,10.5,0.2932397869514176,0.2932397869514176
2024-01-17,10.75,0.3408106448394618,0.3408106448394618
2024-01-18,10.0,0.1980980711753293,0.1980980711753293
2024-01-21,3.75,-0.9911733760257745,-0.9911733760257745
2024-01-22,7.25,-0.3251813655931564,-0.3251813655931564
2024-01-23,6.5,-0.46789393925728884,-0.46789393925728884
2024-01-24,12.0,0.5786649342796826,0.5786649342796826
2024-01-28,2.75,-1.1814568075779512,-1.1814568075779512
2024-01-29,9.0,0.007814639623152686,0.007814639623152686
2024-01-30,8.25,-0.13489793404097977,-0.13489793404097977
2024-01-31,13.5,0.8640900816079474,0.8640900816079474
2024-02-01,14.5,1.054373513160124,1.054373513160124
2024-02-04,7.5,-0.27761050770511225,-0.27761050770511225
2024-02-05,11.5,0.4835232185035942,0.4835232185035942
2024-02-06,10.25,0.24566892906337345,0.24566892906337345
2024-02-07,7.75,-0.2300396498170681,-0.2300396498170681
2024-02-08,7.5,-0.27761050770511225,-0.27761050770511225
2024-02-11,1.75,-1.3717402391301277,-1.3717402391301277
2024-02-15,8.5,-0.08732707615293563,-0.08732707615293563
2024-02-18,2.0,-1.3241693812420836,-1.3241693812420836
2024-02-20,7.5,-0.27761050770511225,-0.27761050770511225
2024-02-21,8.75,-0.039756218264891466,-0.039756218264891466
2024-02-22,7.0,-0.3727522234812005,-0.3727522234812005
2024-02-23,11.0,0.38838150272750593,0.38838150272750593
2024-02-25,4.25,-0.8960316602496862,-0.8960316602496862
2024-02-26,9.0,0.007814639623152686,0.007814639623152686
2024-02-27,6.5,-0.46789393925728884,-0.46789393925728884
2024-03-03,2.75,-1.1814568075779512,-1.1814568075779512
2024-03-04,4.5,-0.8484608023616421,-0.8484608023616421
2024-03-05,8.25,-0.13489793404097977,-0.13489793404097977
2024-03-06,10.25,0.24566892906337345,0.24566892906337345
2024-03-07,7.5,-0.27761050770511225,-0.27761050770511225
2024-03-10,3.5,-1.0387442339138186,-1.0387442339138186
2024-03-13,7.75,-0.2300396498170681,-0.2300396498170681
2024-03-17,3.0,-1.133885949689907,-1.133885949689907
2024-03-18,6.5,-0.46789393925728884,-0.46789393925728884
2024-03-19,5.75,-0.6106065129214213,-0.6106065129214213
2024-03-20,6.25,-0.515464797145333,-0.515464797145333
2024-03-21,9.0,0.007814639623152686,0.007814639623152686
2024-03-22,5.0,-0.7533190865855538,-0.7533190865855538
2024-03-24,2.75,-1.1814568075779512,-1.1814568075779512
2024-03-25,5.5,-0.6581773708094655,-0.6581773708094655
2024-03-26,4.75,-0.800889944473598,-0.800889944473598
2024-03-27,5.75,-0.6106065129214213,-0.6106065129214213
2024-03-31,2.5,-1.2290276654659953,-1.2290276654659953
2024-04-01,16.75,1.4825112341525215,1.4825112341525215
2024-04-02,10.0,0.1980980711753293,0.1980980711753293
2024-04-03,10.0,0.1980980711753293,0.1980980711753293
2024-04-04,9.0,0.007814639623152686,0.007814639623152686
2024-04-07,2.75,-1.1814568075779512,-1.1814568075779512
2024-04-09,6.75,-0.4203230813692447,-0.4203230813692447
2024-04-14,5.75,-0.6106065129214213,-0.6106065129214213
2024-04-15,13.25,0.8165192237199033,0.8165192237199033
2024-04-16,8.75,-0.039756218264891466,-0.039756218264891466
2024-04-17,12.75,0.7213775079438149,0.7213775079438149
2024-04-18,17.0,1.5300820920405656,1.5300820920405656
2024-04-19,9.0,0.007814639623152686,0.007814639623152686
2024-04-21,4.0,-0.9436025181377303,-0.9436025181377303
2024-04-22,6.5,-0.46789393925728884,-0.46789393925728884
2024-04-23,8.75,-0.039756218264891466,-0.039756218264891466
2024-04-24,5.0,-0.7533190865855538,-0.7533190865855538
2024-04-28,2.5,-1.2290276654659953,-1.2290276654659953
2024-04-29,6.25,-0.515464797145333,-0.515464797145333
2024-04-30,9.75,0.15052721328728513,0.15052721328728513
2024-05-01,13.0,0.7689483658318591,0.7689483658318591
2024-05-02,9.5,0.10295635539924099,0.10295635539924099
2024-05-05,1.5,-1.419311097018172,-1.419311097018172
2024-05-06,4.75,-0.800889944473598,-0.800889944473598
2024-05-07,6.0,-0.5630356550333772,-0.5630356550333772
2024-05-08,5.5,-0.6581773708094655,-0.6581773708094655
2024-05-09,7.75,-0.2300396498170681,-0.2300396498170681
2024-05-12,1.25,-1.466881954906216,-1.466881954906216
2024-05-16,8.25,-0.13489793404097977,-0.13489793404097977
2024-05-17,6.504028320312273,-0.4671274166448783,-0.4671274166448783
2024-05-19,2.0,-1.3241693812420836,-1.3241693812420836
2024-05-20,4.75,-0.800889944473598,-0.800889944473598
2024-05-21,5.0,-0.7533190865855538,-0.7533190865855538
2024-05-22,5.5,-0.6581773708094655,-0.6581773708094655
2024-05-23,10.0,0.1980980711753293,0.1980980711753293
2024-05-26,1.25,-1.466881954906216,-1.466881954906216
2024-05-28,13.0,0.7689483658318591,0.7689483658318591
2024-05-29,7.75,-0.2300396498170681,-0.2300396498170681
2024-06-02,1.75,-1.3717402391301277,-1.3717402391301277
2024-06-03,12.0,0.5786649342796826,0.5786649342796826
2024-06-04,11.0,0.38838150272750593,0.38838150272750593
2024-06-05,9.0,0.007814639623152686,0.007814639623152686
2024-06-06,5.0,-0.7533190865855538,-0.7533190865855538
2024-06-09,2.25,-1.2765985233540393,-1.2765985233540393
2024-06-11,7.0,-0.3727522234812005,-0.3727522234812005
2024-06-16,2.75,-1.1814568075779512,-1.1814568075779512
2024-06-17,7.5,-0.27761050770511225,-0.27761050770511225
2024-06-18,9.75,0.15052721328728513,0.15052721328728513
2024-06-20,7.25,-0.3251813655931564,-0.3251813655931564
2024-06-21,6.75,-0.4203230813692447,-0.4203230813692447
2024-06-23,2.25,-1.2765985233540393,-1.2765985233540393
2024-06-24,5.25,-0.7057482286975096,-0.7057482286975096
2024-06-25,6.75,-0.4203230813692447,-0.4203230813692447
2024-06-26,9.25,0.05538549751119684,0.05538549751119684
2024-06-30,4.5,-0.8484608023616421,-0.8484608023616421
2024-07-01,10.75,0.3408106448394618,0.3408106448394618
2024-07-02,4.5,-0.8484608023616421,-0.8484608023616421
2024-07-03,7.75,-0.2300396498170681,-0.2300396498170681
2024-07-07,4.5,-0.8484608023616421,-0.8484608023616421
2024-07-09,5.25,-0.7057482286975096,-0.7057482286975096
2024-07-10,4.5,-0.8484608023616421,-0.8484608023616421
2024-07-14,3.75,-0.9911733760257745,-0.9911733760257745
2024-07-15,4.5,-0.8484608023616421,-0.8484608023616421
2024-07-16,6.5,-0.46789393925728884,-0.46789393925728884
2024-07-17,5.25,-0.7057482286975096,-0.7057482286975096
2024-07-18,7.5,-0.27761050770511225,-0.27761050770511225
2024-07-19,7.25,-0.3251813655931564,-0.3251813655931564
2024-07-21,2.0,-1.3241693812420836,-1.3241693812420836
2024-07-22,7.25,-0.3251813655931564,-0.3251813655931564
2024-07-23,4.0,-0.9436025181377303,-0.9436025181377303
2024-07-24,8.25,-0.13489793404097977,-0.13489793404097977
2024-07-28,3.25,-1.086315091801863,-1.086315091801863
2024-07-29,4.25,-0.8960316602496862,-0.8960316602496862
2024-07-30,6.5,-0.46789393925728884,-0.46789393925728884
2024-07-31,13.25,0.8165192237199033,0.8165192237199033
2024-08-01,15.25,1.1970860868242565,1.1970860868242565
2024-08-04,12.75,0.7213775079438149,0.7213775079438149
2024-08-05,24.5,2.95720782868189,2.95720782868189
2024-08-06,11.25,0.43595236061555004,0.43595236061555004
2024-08-07,10.0,0.1980980711753293,0.1980980711753293
2024-08-08,14.5,1.054373513160124,1.054373513160124
2024-08-09,5.5,-0.6581773708094655,-0.6581773708094655
2024-08-11,2.5,-1.2290276654659953,-1.2290276654659953
2024-08-15,14.25,1.00680265527208,1.00680265527208
2024-08-18,2.5,-1.2290276654659953,-1.2290276654659953
2024-08-19,4.5,-0.8484608023616421,-0.8484608023616421
2024-08-20,10.25,0.24566892906337345,0.24566892906337345
2024-08-22,10.75,0.3408106448394618,0.3408106448394618
2024-08-23,8.25,-0.13489793404097977,-0.13489793404097977
2024-08-25,3.75,-0.9911733760257745,-0.9911733760257745
2024-08-26,7.0,-0.3727522234812005,-0.3727522234812005
2024-08-27,5.75,-0.6106065129214213,-0.6106065129214213
2024-08-28,13.0,0.7689483658318591,0.7689483658318591
2024-09-01,10.0,0.1980980711753293,0.1980980711753293
2024-09-03,20.0,2.1009323866970955,2.1009323866970955
2024-09-04,18.75,1.8630780972568746,1.8630780972568746
2024-09-05,15.0,1.1495152289362123,1.1495152289362123
2024-09-08,11.25,0.43595236061555004,0.43595236061555004
2024-09-10,19.75,2.0533615288090514,2.0533615288090514
2024-09-15,2.25,-1.2765985233540393,-1.2765985233540393
2024-09-16,8.5,-0.08732707615293563,-0.08732707615293563
2024-09-17,6.75,-0.4203230813692447,-0.4203230813692447
2024-09-18,11.25,0.43595236061555004,0.43595236061555004
2024-09-19,9.25,0.05538549751119684,0.05538549751119684
2024-09-20,7.5,-0.27761050770511225,-0.27761050770511225
2024-09-22,2.25,-1.2765985233540393,-1.2765985233540393
2024-09-23,6.5,-0.46789393925728884,-0.46789393925728884
2024-09-24,10.0,0.1980980711753293,0.1980980711753293
2024-09-25,7.0,-0.3727522234812005,-0.3727522234812005
2024-09-29,1.75,-1.3717402391301277,-1.3717402391301277
2024-09-30,7.75,-0.2300396498170681,-0.2300396498170681
2024-10-01,10.75,0.3408106448394618,0.3408106448394618
2024-10-02,7.75,-0.2300396498170681,-0.2300396498170681
2024-10-03,8.25,-0.13489793404097977,-0.13489793404097977
2024-10-06,3.25,-1.086315091801863,-1.086315091801863
2024-10-07,7.25,-0.3251813655931564,-0.3251813655931564
2024-10-08,6.75,-0.4203230813692447,-0.4203230813692447
2024-10-09,8.0,-0.18246879192902393,-0.18246879192902393
2024-10-13,1.5,-1.419311097018172,-1.419311097018172
2024-10-14,6.75,-0.4203230813692447,-0.4203230813692447
2024-10-16,4.5,-0.8484608023616421,-0.8484608023616421
2024-10-17,7.5,-0.27761050770511225,-0.27761050770511225
2024-10-18,5.5,-0.6581773708094655,-0.6581773708094655
2024-10-20,2.0,-1.3241693812420836,-1.3241693812420836
2024-10-21,14.0,0.9592317973840357,0.9592317973840357
2024-10-22,7.75,-0.2300396498170681,-0.2300396498170681
2024-10-23,4.75,-0.800889944473598,-0.800889944473598
2024-10-24,6.5,-0.46789393925728884,-0.46789393925728884
2024-10-27,6.0,-0.5630356550333772,-0.5630356550333772
2024-10-28,7.5,-0.27761050770511225,-0.27761050770511225
2024-10-29,11.25,0.43595236061555004,0.43595236061555004
2024-11-03,3.75,-0.9911733760257745,-0.9911733760257745
2024-11-04,6.25,-0.515464797145333,-0.515464797145333
2024-11-05,23.25,2.7193535392416694,2.7193535392416694
2024-11-06,10.75,0.3408106448394618,0.3408106448394618
2024-11-07,15.5,1.2446569447123006,1.2446569447123006
2024-11-10,3.75,-0.9911733760257745,-0.9911733760257745
2024-11-11,6.25,-0.515464797145333,-0.515464797145333
2024-11-15,10.5,0.2932397869514176,0.2932397869514176
2024-11-17,2.5,-1.2290276654659953,-1.2290276654659953
2024-11-18,9.25,0.05538549751119684,0.05538549751119684
2024-11-19,8.0,-0.18246879192902393,-0.18246879192902393
2024-11-20,5.5,-0.6581773708094655,-0.6581773708094655
2024-11-21,7.0,-0.3727522234812005,-0.3727522234812005
2024-11-24,3.75,-0.9911733760257745,-0.9911733760257745
2024-11-25,11.5,0.4835232185035942,0.4835232185035942
2024-11-26,5.25,-0.7057482286975096,-0.7057482286975096
2024-11-29,5.75,-0.6106065129214213,-0.6106065129214213
2024-12-01,5.75,-0.6106065129214213,-0.6106065129214213
2024-12-02,10.25,0.24566892906337345,0.24566892906337345
2024-12-03,10.0,0.1980980711753293,0.1980980711753293
2024-12-04,12.25,0.6262357921677266,0.6262357921677266
2024-12-05,8.25,-0.13489793404097977,-0.13489793404097977
2024-12-08,4.0,-0.9436025181377303,-0.9436025181377303
2024-12-10,9.5,0.10295635539924099,0.10295635539924099
2024-12-13,10.0,0.1980980711753293,0.1980980711753293
2024-12-15,1.75,-1.3717402391301277,-1.3717402391301277
2024-12-16,5.5,-0.6581773708094655,-0.6581773708094655
2024-12-17,7.25,-0.3251813655931564,-0.3251813655931564
2024-12-18,18.0,1.7203655235927422,1.7203655235927422
2024-12-22,1.75,-1.3717402391301277,-1.3717402391301277
2024-12-23,8.75,-0.039756218264891466,-0.039756218264891466
2024-12-24,4.5,-0.8484608023616421,-0.8484608023616421
2024-12-25,2.5,-1.2290276654659953,-1.2290276654659953
2024-12-26,8.0,-0.18246879192902393,-0.18246879192902393
2024-12-27,5.75,-0.6106065129214213,-0.6106065129214213
2024-12-29,1.5,-1.419311097018172,-1.419311097018172
2024-12-30,11.0,0.38838150272750593,0.38838150272750593
2024-12-31,7.75,-0.2300396498170681,-0.2300396498170681
2025-01-01,3.25,-1.086315091801863,-1.086315091801863
2025-01-02,8.5,-0.08732707615293563,-0.08732707615293563
2025-01-03,7.25,-0.3251813655931564,-0.3251813655931564
2025-01-05,3.5,-1.0387442339138186,-1.0387442339138186
2025-01-06,6.5,-0.46789393925728884,-0.46789393925728884
2025-01-07,9.25,0.05538549751119684,0.05538549751119684
2025-01-08,7.25,-0.3251813655931564,-0.3251813655931564
2025-01-09,4.75,-0.800889944473598,-0.800889944473598
2025-01-12,4.25,-0.8960316602496862,-0.8960316602496862
2025-01-16,12.0,0.5786649342796826,0.5786649342796826
2025-01-17,7.254028320312273,-0.3244148429807458,-0.3244148429807458
2025-01-19,2.25,-1.2765985233540393,-1.2765985233540393
2025-01-20,13.75,0.9116609394959916,0.9116609394959916
2025-01-21,7.5,-0.27761050770511225,-0.27761050770511225
2025-01-22,7.0,-0.3727522234812005,-0.3727522234812005
2025-01-23,6.75,-0.4203230813692447,-0.4203230813692447
2025-01-26,4.0,-0.9436025181377303,-0.9436025181377303
